time_stats.moe_router_gate.min,time_stats.moe_router_gate.max,time_stats.moe_router_gate.mean,time_stats.moe_router_gate.median,time_stats.moe_router_gate.std,time_stats.moe_router_topk.min,time_stats.moe_router_topk.max,time_stats.moe_router_topk.mean,time_stats.moe_router_topk.median,time_stats.moe_router_topk.std,time_stats.moe_router_softmax.min,time_stats.moe_router_softmax.max,time_stats.moe_router_softmax.mean,time_stats.moe_router_softmax.median,time_stats.moe_router_softmax.std,time_stats.moe_expert_dispatch.min,time_stats.moe_expert_dispatch.max,time_stats.moe_expert_dispatch.mean,time_stats.moe_expert_dispatch.median,time_stats.moe_expert_dispatch.std,time_stats.moe_expert_gemm.min,time_stats.moe_expert_gemm.max,time_stats.moe_expert_gemm.mean,time_stats.moe_expert_gemm.median,time_stats.moe_expert_gemm.std,time_stats.moe_expert_combine.min,time_stats.moe_expert_combine.max,time_stats.moe_expert_combine.mean,time_stats.moe_expert_combine.median,time_stats.moe_expert_combine.std,time_stats.moe_shared_expert.min,time_stats.moe_shared_expert.max,time_stats.moe_shared_expert.mean,time_stats.moe_shared_expert.median,time_stats.moe_shared_expert.std,time_stats.moe_block_norm.min,time_stats.moe_block_norm.max,time_stats.moe_block_norm.mean,time_stats.moe_block_norm.median,time_stats.moe_block_norm.std,time_stats.moe_block_residual.min,time_stats.moe_block_residual.max,time_stats.moe_block_residual.mean,time_stats.moe_block_residual.median,time_stats.moe_block_residual.std,num_tokens,hidden_size,num_routed_experts,num_experts_per_tok,expert_intermediate_size,num_shared_experts
0.0023553494599295116,0.0028005261352935717,0.002574124412855357,0.0025625456188888168,0.00011362986002145855,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.14940260423824883,0.1766731932168581,0.16084996097319842,0.16115414437308334,0.008141127529930535,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.009385552850949977,0.01101897789265482,0.010304897677045292,0.010320809953072621,0.0004807260020652612,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,11,7168,256,8,2048,1
0.002475477778137205,0.003004727250470334,0.00273479462262429,0.0027205125540642867,0.0001368730936519698,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001037918923059931,0.0010056397509158404,0.001,1.2088155220282233e-05,0.1617225715180867,0.19032903030063134,0.17537795034943224,0.1762978434554999,0.009162937360806504,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.010657369515278466,0.01167431704692701,0.011062053330559537,0.011092512998944582,0.0003207469754392055,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,12,7168,256,8,2048,1
0.0029345108494884475,0.003296794365545085,0.0030267307214471404,0.002989835468475634,0.00011069888922677455,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0010059419093362363,0.0011376734476878812,0.0010435822628847625,0.001030412344498823,3.6390154448847045e-05,0.18019066163045608,0.2067579162980457,0.19314257367889343,0.19416390664792582,0.008896264955709145,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.011086476272797009,0.012899117691099719,0.011893348044934296,0.01185015927982017,0.0005508850141268998,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,13,7168,256,8,2048,1
0.0029441480733683727,0.0033384615414139124,0.0031547132591514884,0.0031859335869055755,0.00011276105006441255,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0010170450241984545,0.0011894299781430358,0.0010906489186312917,0.0010961959466043248,4.3895465751269955e-05,0.19304777811302706,0.22792923130977594,0.20596125774912283,0.20086641429538044,0.010705154139658958,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.011984471355085131,0.014525121740078759,0.013169338794412982,0.013020254198225178,0.0008149689979820155,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,14,7168,256,8,2048,1
0.0032025599636102183,0.0036591422086516443,0.0034201955296533555,0.0034431194499747195,0.00013517172468783961,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0011548667259264462,0.0013179491904745774,0.0012006728305622987,0.001189133499617224,4.452358837121971e-05,0.21064581770234128,0.2325287683321242,0.22122757728200032,0.22065895197544327,0.007393820274432192,0.001,0.0010026659788601865,0.0010002665978860188,0.001,7.997936580559457e-07,0.01242306304349764,0.014198104724674306,0.013605288871558336,0.013779842856756486,0.0005548841022157153,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,15,7168,256,8,2048,1
0.0031996771499975714,0.0038154262612576768,0.0035603084668220666,0.0035727191441348345,0.00019493676774399914,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0012029113831033636,0.0013848317633290942,0.00128078021544198,0.001280538076617055,5.807761110074279e-05,0.21941136206219675,0.2589406519635214,0.23522957836724454,0.23391184440894022,0.011490369044478903,0.001,0.0010750666825977745,0.0010246934577780836,0.001013416318813182,2.7467392854244767e-05,0.014230488340988222,0.016295255057256514,0.015229356717468463,0.01509472940556246,0.0005598288184189615,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,16,7168,256,8,2048,1
0.003652393022676109,0.004147455483898424,0.003940521871725018,0.00396234209784148,0.00015067150310989815,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0012691899725678294,0.001407588809660063,0.0013235066813755485,0.0013196593547660706,4.1891514806462145e-05,0.2279543468110021,0.2715447084159895,0.2492010249828073,0.24903524232615012,0.014639341686315942,0.0010325243463213264,0.0011984043370511259,0.0011159506932636998,0.0011217988888419974,5.4671344320159745e-05,0.014983445877318534,0.01677670452280173,0.015778775602867008,0.015655774716838815,0.0005524535939791882,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,17,7168,256,8,2048,1
0.00354148916697684,0.004241581314343029,0.003978777448190346,0.0040321305394602665,0.00021150491897410534,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0012357956066995587,0.0014684094419316362,0.0013826114571323122,0.0013956083841281256,6.925412079906201e-05,0.243291203342011,0.28007788004815193,0.2605788598956531,0.2595682794760644,0.012241671803099466,0.0010678600226824652,0.0011896108509053655,0.0011282903666083941,0.0011323852154528514,3.5053831034161826e-05,0.014125356892420457,0.018243245483872315,0.01620605807316746,0.016249080243108855,0.0011927191796301177,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,18,7168,256,8,2048,1
0.004051214816629809,0.0047739874531067625,0.004444437057815575,0.004470550862270996,0.00021049171446972008,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0014096706689831517,0.0015821654420959035,0.0015022552204502454,0.0015036785776270127,4.8685283725162504e-05,0.2497292653942792,0.29776620874370785,0.2788468657556231,0.2783838750785345,0.014346175007766145,0.0011327318952954013,0.0012834129315622482,0.0012034023797325862,0.001170837814376188,5.3670416098921526e-05,0.0164311808510408,0.018497387379957424,0.017422951482355648,0.01753775989688155,0.0005705671007695844,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,19,7168,256,8,2048,1
0.004095714894043955,0.004849216481969519,0.0045910129210286026,0.004606355114376604,0.00020303612788722007,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0014900505363913616,0.0016532717423912652,0.0015854421475111427,0.001579216820286466,4.745001365952946e-05,0.25432457625391075,0.3177780729297695,0.29571479506790366,0.30281365181927455,0.02017379623564918,0.001149877136756427,0.0013856839198436134,0.001265224986574325,0.00125620745142769,6.571026671404199e-05,0.01716642033840641,0.019937195622795854,0.018147684112243493,0.01790112825711867,0.0007116867757802888,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,20,7168,256,8,2048,1
0.004389642613481642,0.005283241076193955,0.004735862541091698,0.004731854002571005,0.00028997869572488453,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001546803709555727,0.0017188119895006958,0.0016459918465818485,0.0016546431495660947,4.764977529397518e-05,0.2797219514748032,0.32831635588406993,0.30640105512602694,0.30849985962856874,0.013969630066406299,0.001234167582915981,0.0014290047773274992,0.001331373732196607,0.001330514570045426,6.091225581086258e-05,0.017611262686746173,0.02055704953897412,0.019300466181288202,0.019616490525292324,0.001079773045203076,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,21,7168,256,8,2048,1
0.0049440764272556436,0.005458365808012678,0.0050835132010817255,0.005029343339058708,0.0001503009641805469,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0015013034160139872,0.0018969914794316383,0.0017130164881059087,0.001716740894783365,0.0001283866543419403,0.29917000934291266,0.36624844804627676,0.3262972301710129,0.32632334774506644,0.018014720426551833,0.0013480741609897518,0.0014524159547405866,0.0013854279470559227,0.0013832453293848791,3.184159060768215e-05,0.018058543071489845,0.023389297389513123,0.020317465425519543,0.020029200257618687,0.0015562661767709847,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,22,7168,256,8,2048,1
0.00491960037000038,0.005535923088911671,0.005294203835210392,0.0054089405393461885,0.00021352133194586778,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0016168404906978307,0.0018713981303298056,0.00174013059527196,0.0017280606563434948,7.729948990011203e-05,0.2871252459428467,0.368627638505498,0.3387083803600018,0.3415095108300569,0.022590626076101333,0.0013103476693360945,0.0016358505652967338,0.0014570792990980885,0.001468721556156726,8.388980500921205e-05,0.020267260001716286,0.022321138461139624,0.020992797263100944,0.020958232940104543,0.0005620182879091464,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,23,7168,256,8,2048,1
0.005343564277443329,0.005854637885150267,0.0055905932902320194,0.005553266473128747,0.0001800225606306537,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001763492635043688,0.002029000589367747,0.0018768349770146493,0.0018772402054850874,8.783544332418875e-05,0.3076755503600128,0.36595748654269905,0.34332845270963774,0.3463417611844608,0.014602841905736802,0.0014114390388518367,0.0016809461566209688,0.0015363879707179858,0.0015473437661481172,6.75637562060002e-05,0.020437042906936386,0.023763596376295004,0.022026643073403254,0.02212236293282988,0.0009577001826462766,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,24,7168,256,8,2048,1
0.005382439178978365,0.0061974886074247625,0.00572931023893036,0.0057453824499543605,0.00027030465579122587,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0017970581687613528,0.0021508114866491067,0.0019467219558802888,0.00196332294653448,9.758868511969049e-05,0.3438200498409731,0.400752736540901,0.3714160991020228,0.37085122727970543,0.01705861305725295,0.0014648118957836158,0.0017265407647786342,0.0015697658604806458,0.0015502672533057884,6.891821470596678e-05,0.02083023103023191,0.02460508242569772,0.022996089273153608,0.022664455361913825,0.0011586214027890205,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,25,7168,256,8,2048,1
0.005195541461487362,0.006424664939167207,0.005886494192970186,0.005952480715145276,0.00034113906976898954,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001855972754107205,0.0021757094390787548,0.0020227587698090593,0.0019948935119976545,9.763999634466655e-05,0.3535624543919617,0.41553182077360284,0.3873668369262644,0.3912859460718334,0.018847619330618334,0.0015439075740307042,0.0018776808826754358,0.0016808300395677975,0.00167136241624693,9.163882748363967e-05,0.022579015743009818,0.026038012499863258,0.024114716985654323,0.0242825900022307,0.0009639818281437487,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,26,7168,256,8,2048,1
0.005535209334390703,0.006543363056445453,0.006171734270752395,0.00620756799798554,0.00028647097930119205,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001969518408108535,0.00226214640315277,0.0021165944682688975,0.0021095922681518267,8.18910658606724e-05,0.3778664566622465,0.4175464631020611,0.3938593397501154,0.39422734286471456,0.014124884257569035,0.0015317278991236608,0.001704988180918036,0.0016191179385171637,0.0016093952997194084,5.584153075895477e-05,0.023200027216217823,0.026888418100948833,0.024917008895799335,0.02475348128486637,0.0012284673424672106,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,27,7168,256,8,2048,1
0.005916079406367538,0.006698511172270827,0.006363797937927759,0.006383637281394376,0.0002178567694056834,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.002052130672557952,0.0022845474353260504,0.002204653697124221,0.0022180267933138847,7.508944907816724e-05,0.3832716742531923,0.46036088873436765,0.4176123430496309,0.4219594434220112,0.023908489003714367,0.001582028598832705,0.0019243450934022103,0.0017528225749871146,0.0017310762932871734,9.87991943433556e-05,0.024114705386478055,0.027588607164257727,0.025779572211432223,0.025542928631533936,0.0009903696144794054,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,28,7168,256,8,2048,1
0.006285833267903735,0.007657038075944192,0.006881479702423596,0.006812935239109901,0.0003648182736103067,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0019670442014394942,0.0024775702737725846,0.0022325551115615684,0.0022843841869214197,0.00015112853770463165,0.4047876328825688,0.44470645646375945,0.4208127819135322,0.4195526264227641,0.014214338588182721,0.001681221403048835,0.0020500093738745916,0.0018510055138005253,0.0018269489962250858,0.00011025370740067328,0.024892342610027984,0.028280677632859776,0.026652483555259454,0.026572540779620176,0.0010156204556808026,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,29,7168,256,8,2048,1
0.006500243707422831,0.007394006461785961,0.0069555061161398314,0.006985229088669576,0.0002461680707438334,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.002179035114940003,0.0025557780878593486,0.0023128003486128056,0.0022838322077822406,0.00010802706703875195,0.41702467015989664,0.4746160835835822,0.44744419383376766,0.45284163451602577,0.01860156321986744,0.001746830830644352,0.0019545163324375,0.0018512612439467839,0.0018547563960854305,8.28860089868273e-05,0.024863826738863646,0.02837153200631987,0.026914794855884938,0.02701626776557047,0.0011068036438017259,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,30,7168,256,8,2048,1
0.006996911771651479,0.007838625947433132,0.007378051848779385,0.007373195832200838,0.00025212075833209714,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0023153349806306106,0.002662495681494854,0.002500227281583302,0.0025076612537861796,0.00011400314569042221,0.39816118094930303,0.4685315964350901,0.45108406466953993,0.4590570754873803,0.020801564292904445,0.0018279716394279271,0.002107561708274313,0.0019483023753314385,0.0019266119631368315,8.750994358631365e-05,0.02734252951075303,0.029763558586916,0.028612233215103405,0.028644571668064944,0.0008327916945098195,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,31,7168,256,8,2048,1
0.006695328665939296,0.00757052160056971,0.007224858100218859,0.007209789900480426,0.0002588901702180946,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0023243512691495534,0.0027130131895319364,0.0025316714821911578,0.0024936686478717763,0.000109201167642248,0.4304300257333369,0.5227133266489641,0.47923625656265945,0.46578114882903354,0.03000625298644112,0.0018483357450579207,0.0021476934426118274,0.001956344826286932,0.0019401628956292744,8.358152469548682e-05,0.02778263456396469,0.03119801665717462,0.02948524023669145,0.029380406460039143,0.0011371297388526498,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,32,7168,256,8,2048,1
0.007927300338932405,0.009827666999628086,0.008872913950762994,0.008954031713520137,0.0005744171439955589,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.0030107880819194577,0.0034138451302025644,0.0031917379821585754,0.003205242845544338,0.00011851922783895608,0.5670047566999821,0.63455159071428,0.5962991775693635,0.5926497351907534,0.018453714595560253,0.0022950644796843208,0.0026840838344688728,0.0024995363464355913,0.0024611237649111734,0.00011767142256572933,0.031261419836047084,0.038590619851239356,0.035919605517146944,0.03641215411211572,0.0020664768895279945,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,0.001,0.001,0.0010000000000000002,0.001,2.168404344971009e-19,40,7168,256,8,2048,1
